Datetime,NSW,QLD,SA,VIC
2030-10-27 23:00:00,8656.108427809115,7652.5128184867835,1824.4972325894462,5670.011440616535
2030-10-28 00:00:00,8323.86229093884,7324.279795324892,2075.714187069848,5763.193317848525
2030-10-28 01:00:00,7895.07690391303,6918.647910802567,1909.0324360995537,5285.90251801478
2030-10-28 02:00:00,7444.589422648767,6671.816771420647,1752.1060083411512,4949.10323632471
2030-10-28 03:00:00,7284.745162015761,6541.262145347742,1661.199430028681,4743.718344793735
2030-10-28 04:00:00,7397.096347044665,6561.5033144680365,1646.6250765738168,4783.46585148724
2030-10-28 05:00:00,8036.933182456835,6655.074818018972,1679.5205025114226,5255.820411052475
2030-10-28 06:00:00,8773.342940600596,6665.598966334839,1779.713990030953,6047.7577906673705
2030-10-28 07:00:00,8917.415806708505,6443.489867198653,1830.0315005651287,6453.3140223776645
2030-10-28 08:00:00,8449.969217373126,5887.363857176551,1671.1200191117289,6187.604157118095
2030-10-28 09:00:00,7541.733027120925,5429.929059608854,1533.282784272888,5889.62125549316
2030-10-28 10:00:00,6639.7405504428925,4678.351011464437,1246.6111167235126,5748.738948699995
2030-10-28 11:00:00,5719.496344497758,4176.2531200361345,699.36262659841,5453.27764238108
2030-10-28 12:00:00,5362.991908490918,3873.507318393074,373.96073342435307,4583.5182324613
2030-10-28 13:00:00,5368.46078126852,3856.242507285244,364.46318696161427,3875.00977162292
2030-10-28 14:00:00,5573.9538718278545,4197.773613818216,482.63944701019494,4304.4337885706755
2030-10-28 15:00:00,6575.2548641858075,5026.831637245314,1015.9199249794615,4597.448982543596
2030-10-28 16:00:00,7892.546443572971,6294.215220577666,1192.467639981172,4491.549277665215
2030-10-28 17:00:00,9381.94992669222,7885.75336886794,1697.3128561016842,5437.893997852015
2030-10-28 18:00:00,10024.647801768315,8847.220844048334,1906.4006921394175,6278.27481358823
2030-10-28 19:00:00,10100.600423792755,8919.006745641029,2155.3983800658584,6683.398451390205
2030-10-28 20:00:00,9770.672587879706,8653.200531630737,2197.524548054099,6609.857026889145
2030-10-28 21:00:00,9496.09899665067,8527.66019360166,2121.797670573432,6251.76089242994
2030-10-28 22:00:00,9353.136727661959,8255.17489343094,2010.4483390755195,5772.289120406955
2030-10-28 23:00:00,9109.64914216804,7884.215424861402,1908.402632781746,5827.98787538984
2030-10-29 00:00:00,8841.910333797761,7513.877943207786,2148.5231212942285,5913.250034460735
2030-10-29 01:00:00,8306.835556889884,7082.605065708349,1980.035164277131,5462.962501227021
2030-10-29 02:00:00,7697.870683585931,6800.73240947209,1793.217197037201,5111.67038631575
2030-10-29 03:00:00,7437.37163611637,6691.825228873118,1693.0246645376087,4885.34999115581
2030-10-29 04:00:00,7550.564243970157,6684.141729777106,1666.7412512416436,4917.89893913927
2030-10-29 05:00:00,8132.504228197793,6743.002166580338,1719.0254396656424,5383.15578146298
2030-10-29 06:00:00,8709.465114005401,6547.793233479197,1878.8849230125752,6166.507486673745
2030-10-29 07:00:00,8272.112373450494,5704.058342440603,2020.0454611315713,6319.516052990401
2030-10-29 08:00:00,7153.694607316207,4644.876474077938,1783.42700366516,5630.807624828745
2030-10-29 09:00:00,6503.7386960904805,3728.883663822508,1516.5109402633525,4795.421716295859
2030-10-29 10:00:00,6409.263813498976,3180.907155530256,1465.6862992064273,4211.375432115285
2030-10-29 11:00:00,6476.5706246970585,3115.4038714801472,1210.2899564753943,3744.960702781145
2030-10-29 12:00:00,6803.131286297794,4012.849313066564,821.8775708039248,3310.48738468603
2030-10-29 13:00:00,7830.8902758783615,6369.12367210889,504.3633288576152,2982.1135348498847
2030-10-29 14:00:00,8068.078219586596,6889.941517082752,211.73668079372516,2985.810139022055
2030-10-29 15:00:00,8581.76299846552,6937.577785448571,86.41758764035205,3355.932895613025
2030-10-29 16:00:00,9175.665235030989,7470.5340314877,394.68776292725204,4350.21507797614
2030-10-29 17:00:00,9674.665717606695,8600.00386054422,1041.326142954253,5438.47733349271
2030-10-29 18:00:00,10015.67354697657,9003.078295569867,1700.386503267571,6280.236143678205
2030-10-29 19:00:00,9993.984540765265,8839.144398574235,2124.276586899892,6749.36589089029
2030-10-29 20:00:00,9692.281802061141,8546.691616781958,2204.9030597733326,6721.131652451721
2030-10-29 21:00:00,9338.03847764348,8406.289483119977,2135.359598396494,6317.50825817797
2030-10-29 22:00:00,9192.885555366724,8091.1199242786515,1999.038837712259,5789.950855174669
2030-10-29 23:00:00,9053.368027986617,7733.300782479075,1909.4451809550715,5837.06331873453
2030-10-30 00:00:00,8764.808023074227,7419.449455114423,2132.7176518579454,5937.07016111915
2030-10-30 01:00:00,8240.894695599218,7017.6043958958735,1955.1696008643673,5434.957710380405
2030-10-30 02:00:00,7602.816613838255,6729.961137960296,1768.4199699097708,5063.51186128855
2030-10-30 03:00:00,7350.512485026167,6606.268389302006,1677.9023831899617,4836.26503027782
2030-10-30 04:00:00,7433.206835458041,6551.313073597946,1658.9646187975643,4877.047267864145
2030-10-30 05:00:00,7994.585489267544,6635.495101877042,1721.3190838595115,5348.455004982559
2030-10-30 06:00:00,8354.436852317041,6645.9320000031,1852.5635761236533,6077.29182610667
2030-10-30 07:00:00,7136.792189178075,6559.122937300904,1891.9979681349093,6037.69783607254
2030-10-30 08:00:00,5532.919675270886,5982.370478971251,1657.3363832750765,5191.360181560565
2030-10-30 09:00:00,4548.263903541776,5006.306930973931,1182.5241415121995,4739.1254516030895
2030-10-30 10:00:00,4028.0898731725665,4253.980730998723,310.2034498237689,4285.230367227525
2030-10-30 11:00:00,3765.8958118102096,4069.644554199717,-241.02344987827044,3469.99233821703
2030-10-30 12:00:00,3762.9120557310316,4423.660075354879,-236.9539729739042,2818.5726241724
2030-10-30 13:00:00,3771.632282826943,4525.394614628735,-139.51943902883065,2520.9794707821247
2030-10-30 14:00:00,3898.0369796434006,4697.41474661465,-197.53305221214546,2751.672742382545
2030-10-30 15:00:00,4888.033072449947,5488.339622995576,-138.44557947990995,3461.710812635895
2030-10-30 16:00:00,6457.474154619929,6609.125561409651,276.2673449521007,4276.927032650679
2030-10-30 17:00:00,8286.878701174495,7973.185995820221,965.9025551326943,5175.034603490755
2030-10-30 18:00:00,9614.431631726748,8799.409715934304,1666.3867622696457,6073.1107884645
2030-10-30 19:00:00,9900.6190135887,8864.686456198968,2081.8995648900504,6609.952514771545
2030-10-30 20:00:00,9644.130523476835,8606.586522997459,2177.9662132442327,6577.2122528859945
2030-10-30 21:00:00,9302.523882646885,8486.054557825533,2131.569579186907,6186.239319442805
2030-10-30 22:00:00,9189.029158747522,8224.022521991981,1979.122178530574,5721.21845383018
2030-10-30 23:00:00,9050.5367839997,7777.409991990925,1873.8960822827619,5778.56292015791
2030-10-31 00:00:00,8710.532518532793,7417.318673691127,2098.3830396538287,5861.084192092435
2030-10-31 01:00:00,8172.131860368338,7059.0869305184915,1941.9922341901406,5363.780855284205
2030-10-31 02:00:00,7555.690266918656,6829.9006477091325,1761.0870982319143,5009.293603819166
2030-10-31 03:00:00,7286.044344474081,6717.817782761798,1666.5025481623497,4795.174551413746
2030-10-31 04:00:00,7411.8850300119575,6672.684762601646,1637.6618849655874,4834.849756867319
2030-10-31 05:00:00,7997.204186368581,6726.914699593943,1700.5264152556738,5286.136283842335
2030-10-31 06:00:00,8315.892587066855,6560.660050494866,1816.838926052888,6006.092175460444
2030-10-31 07:00:00,7185.979592111399,5822.565051879417,1691.6957594842715,5998.189859041289
2030-10-31 08:00:00,5621.5969069175135,5026.930277095281,943.4362948710695,5321.67416021566
2030-10-31 09:00:00,4330.1422465999785,4579.50229056771,279.23370534531523,4732.635070386175
2030-10-31 10:00:00,3399.7045507161847,4477.735327777418,-136.47995902911657,3860.231699888975
2030-10-31 11:00:00,2959.1306222772523,4479.099985146557,-213.0969792405935,2594.999791338635
2030-10-31 12:00:00,3055.2409531934272,4567.322061903358,-147.00656325419152,1624.606359090395
2030-10-31 13:00:00,3317.3408355450897,4423.227767013259,-157.32677118431855,1262.8444958185
2030-10-31 14:00:00,3986.1077613620996,4750.012381249585,-221.7074612747922,1334.7746756336
2030-10-31 15:00:00,5142.36221523854,5443.582944266755,-176.39502340960695,1887.5257834838649
2030-10-31 16:00:00,6840.624932556621,6507.100242747265,252.93984059642807,3008.5606609145298
2030-10-31 17:00:00,8606.05464003505,7875.245582701855,937.7788126243327,4467.90899994977
2030-10-31 18:00:00,9731.960697434206,8699.372259952903,1637.8362590260247,5731.915580379926
2030-10-31 19:00:00,9999.787667754672,8754.47271625051,2054.820383590421,6381.085894914415
2030-10-31 20:00:00,9750.78525214056,8602.120858490554,2139.8773486586024,6502.187737463845
2030-10-31 21:00:00,9402.981961143803,8492.071180348801,2068.606556709046,6173.989229377595
2030-10-31 22:00:00,9279.287770741394,8260.02458707987,1934.0484458060118,5712.48180441664
2030-10-31 23:00:00,9146.947446851977,7821.854766225363,1849.3737850935481,5751.389140745625
2030-11-01 00:00:00,8781.224862054627,7511.132193904434,2039.6483880977114,5783.77218515244
2030-11-01 01:00:00,8215.331012425126,7063.020041870289,1843.845886551192,5218.4346303027105
2030-11-01 02:00:00,7603.856465913881,6816.137024849317,1675.4389116251753,4893.325523832749
2030-11-01 03:00:00,7351.265544053147,6715.554449807176,1600.6187621182985,4658.565111166595
2030-11-01 04:00:00,7473.817904088326,6685.371017532152,1582.8702096938644,4712.475879188635
2030-11-01 05:00:00,8149.901064993968,6716.244271598285,1634.1901046988635,5194.2991957773
2030-11-01 06:00:00,8668.484801556617,6504.725546563517,1736.4850029519075,5804.2798177583045
2030-11-01 07:00:00,8170.311656968535,5814.453049513393,1624.1026498451315,5053.025889141711
2030-11-01 08:00:00,7364.34403838842,5044.819173750196,939.9409231387998,3375.33374565418
2030-11-01 09:00:00,6169.555152714878,4110.961406345295,281.8662969460359,1928.12473970647
2030-11-01 10:00:00,4750.111070737058,3338.9147124120946,-205.3261630803353,941.773151890513
2030-11-01 11:00:00,3655.488644303263,2955.1674768852527,-277.3123282993017,465.0225199949045
2030-11-01 12:00:00,3343.0480261957773,2923.081399049313,-239.7450631546098,420.087913440394
2030-11-01 13:00:00,3686.489080037198,3071.103492052772,-249.742966100427,545.5446799199015
2030-11-01 14:00:00,4697.99668441416,3655.6772844914512,-288.49496760835945,896.4037484696415
2030-11-01 15:00:00,5735.320633761962,4584.297639268995,-51.36324069395938,1706.047620293415
2030-11-01 16:00:00,6922.221602535828,5932.121454767778,479.0760659995825,3076.9681796382647
2030-11-01 17:00:00,8445.27340285659,7575.531729101302,1136.6574685739624,4565.25070247864
2030-11-01 18:00:00,9556.244990476036,8435.74273851634,1726.574969544581,5695.42522773969
2030-11-01 19:00:00,9811.591393526433,8528.303191962867,2051.87673685439,6167.008127102405
2030-11-01 20:00:00,9572.94711494428,8323.741225903474,2094.0917720002885,6144.641495068825
2030-11-01 21:00:00,9342.558008377273,8218.764919962352,2006.7545638374909,5822.747917355315
2030-11-01 22:00:00,9334.428609818475,8058.19210481457,1892.778272937005,5408.2874513183
2030-11-01 23:00:00,9154.573853163145,7744.950954168529,1789.8961522690843,5290.091396701045
2030-11-02 00:00:00,8853.534597446851,7443.498194803569,1973.9693693352801,5596.0930535998305
2030-11-02 01:00:00,8274.337159213675,7049.510002004692,1798.5511676252854,5071.610029067921
2030-11-02 02:00:00,7638.111617189258,6760.484939261142,1623.677016576631,4751.208051772175
2030-11-02 03:00:00,7349.941089416195,6600.796819290588,1536.3892817033488,4514.435645466475
2030-11-02 04:00:00,7315.588265746925,6520.925874334578,1506.7870789914643,4431.426070874745
2030-11-02 05:00:00,7434.349369303749,6449.291429271179,1547.9807863003057,4558.027981190845
2030-11-02 06:00:00,7354.784670939792,5913.680529905175,1580.1832293324842,4628.49355031684
2030-11-02 07:00:00,6323.294603720498,4683.1706879975045,1468.4409936137001,4040.6570595789954
2030-11-02 08:00:00,5128.961934519906,3694.477137777828,958.7741767891096,2811.021505001505
2030-11-02 09:00:00,4342.23975620258,2936.9267883278453,235.98931790148666,1883.877261570125
2030-11-02 10:00:00,3667.4320252859056,2652.925297182322,-201.3001695794528,1096.4682089021314
2030-11-02 11:00:00,3457.2961340508873,2699.57671743476,-446.38651853497055,508.6909906801695
2030-11-02 12:00:00,3777.2108202870295,2690.811357897773,-504.12252083655835,152.1716349027525
2030-11-02 13:00:00,4592.219706774231,2647.6516533810636,-498.2075507080966,184.86070997062
2030-11-02 14:00:00,5878.637715113134,2882.171580143086,-377.409294126875,377.24845694652197
2030-11-02 15:00:00,6802.688928230626,3939.4449817201953,-61.03947334016764,1100.019615382347
2030-11-02 16:00:00,7898.97305806622,5383.872246209659,498.602935378217,2369.122208475535
2030-11-02 17:00:00,8823.51904482046,7103.321140196867,1131.2915402644817,3881.9445782753746
2030-11-02 18:00:00,9640.497104637197,8116.094438762293,1668.2935051880488,5122.32777039828
2030-11-02 19:00:00,9851.114121826926,8295.619650977238,1936.4551091224243,5669.778302563875
2030-11-02 20:00:00,9626.066279367296,8104.5917580816185,1978.2626858737026,5762.232384973475
2030-11-02 21:00:00,9385.771156070005,8070.960340512036,1905.0704747927707,5515.8324052650205
